RAMEN NISSIN SABOR POLLO 85 G,$ 2.150,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004591.png,https://domicilios.tiendasd1.com/p/ramen-nissin-sabor-pollo-85-g-12004591
LONCHERA SUBMARINOS SURTIDOS 206 G,$ 4.590,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004569.png,https://domicilios.tiendasd1.com/p/lonchera-submarinos-surtidos-206-g-12004569
PAN VITAL FRUTICEREAL 500 G,$ 8.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004570.png,https://domicilios.tiendasd1.com/p/pan-vital-fruticereal-500-g-12004570
CHICHARR�N DE CERDO DON CHICHARR�N 35G,$ 3.790,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004663.png,https://domicilios.tiendasd1.com/p/chicharron-de-cerdo-don-chicharron-35g-12004663
SALSAS MEXICANAS SURTIDAS 210G,$ 3.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004646.png,https://domicilios.tiendasd1.com/p/salsas-mexicanas-surtidas-210g-12004646
SALSA MAYONESA CON CHIPOTLE 350G,$ 3.990,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004647.png,https://domicilios.tiendasd1.com/p/salsa-mayonesa-con-chipotle-350g-12004647
BARRA CHOCOLATE MANI KICK 52G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004698.png,https://domicilios.tiendasd1.com/p/barra-chocolate-mani-kick-52g-12004698
TRIDENT YERBABUENA 12S,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004704.png,https://domicilios.tiendasd1.com/p/trident-yerbabuena-12s-12004704
TRIDENT MORAZUL 5S 8,5G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004705.png,https://domicilios.tiendasd1.com/p/trident-morazul-5s-85g-12004705
TABLETA CHOCOLATE MORA MONTBLANC 60G,$ 3.490,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004734.png,https://domicilios.tiendasd1.com/p/tableta-chocolate-mora-montblanc-60g-12004734
ACEITE VEGETAL GOTA DE ORO 900 ML,$ 9.690,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004740.png,https://domicilios.tiendasd1.com/p/aceite-vegetal-gota-de-oro-900-ml-12004740
ACEITE DE OLIVA AROMATIZADO OLI-OLÉ 125,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004871.png,https://domicilios.tiendasd1.com/p/aceite-de-oliva-aromatizado-oli-ole-125-12004871
ACEITE DE CANOLA DON OLIO 900 ML,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12004356.png,https://domicilios.tiendasd1.com/p/aceite-de-canola-don-olio-900-ml-12004356
AREPA DE MA�Z BLANCO CON AVENA Y CHÍA MASMAÍ 5 UND - 400 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12002550.png,https://domicilios.tiendasd1.com/p/arepa-de-maiz-blanco-con-avena-y-chia-masmai-5-und-400-g-12002550
AREPA BLANCA MASMAÍ 5 UND - 400 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000136.png,https://domicilios.tiendasd1.com/p/arepa-blanca-masmai-5-und-400-g-12000136
JAMON PIETRAN ESTANDAR 167 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003873.png,https://domicilios.tiendasd1.com/p/jamon-pietran-estandar-167-grs-12003873
SALCHICH�N DE POLLO BRAKEL 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000591.png,https://domicilios.tiendasd1.com/p/salchichon-de-pollo-brakel-500-g-12000591
SALCHICH�N CERVECERO VIAND� 500 G,$ 7.300,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000611.png,https://domicilios.tiendasd1.com/p/salchichon-cervecero-viande-500-g-12000611
SALCHICHA TIPO PARRILLA BIG BOB 280 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001606.png,https://domicilios.tiendasd1.com/p/salchicha-tipo-parrilla-big-bob-280-g-12001606
SALCHICHA PERRO AMERICANA BIG BOB 430 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001607.png,https://domicilios.tiendasd1.com/p/salchicha-perro-americana-big-bob-430-g-12001607
SALCHICH�N TRADICIONAL VIANDÉ 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12001741.png,https://domicilios.tiendasd1.com/p/salchichon-tradicional-viande-500-g-12001741
CABANO VIANDE 68 GR X 4 UD,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12003468.png,https://domicilios.tiendasd1.com/p/cabano-viande-68-gr-x-4-ud-12003468
CHORIZO CAMPESINO AHUMADO VIANDÉ 225 GRS,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000081.png,https://domicilios.tiendasd1.com/p/chorizo-campesino-ahumado-viande-225-grs-12000081
CHORIZO TIPO TERNERA VIANDÉ 500 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000272.png,https://domicilios.tiendasd1.com/p/chorizo-tipo-ternera-viande-500-g-12000272
CHORIZO SANTARROSANO VIANDÉ 225 G,,D1,Despensa,https://stockimages.tiendasd1.com/stockimages.tiendasd1.com/kobastockimages/IMAGENES/12000298.png,https://domicilios.tiendasd1.com/p/chorizo-santarrosano-viande-225-g-12000298
